tic_id
"TIC 243271972"
"TIC 281886199"
"TIC 416266820"
"TIC 137341066"
"TIC 405719849"
"TIC 38258419"
"TIC 14661418"
"TIC 152852327"
"TIC 328997091"
"TIC 266014458"
"TIC 158623531"
"TIC 49462779"
"TIC 293687315"
"TIC 138168780"
"TIC 269237357"
"TIC 122612091"
"TIC 99224131"
"TIC 389018596"
"TIC 8767448"
"TIC 318696424"
"TIC 250707118"
"TIC 278952345"
"TIC 97735908"
"TIC 242993844"
"TIC 397024052"
"TIC 37533318"
"TIC 11439959"
"TIC 268644785"
"TIC 250977648"
"TIC 281541555"
"TIC 303193565"
"TIC 124778445"
"TIC 467971286"
"TIC 243194645"
"TIC 143143769"
"TIC 610976842"
"TIC 150096001"
"TIC 8154501"
"TIC 278348461"
"TIC 371234684"
"TIC 411697517"
"TIC 197221381"
"TIC 454901855"
"TIC 368739874"
"TIC 246835467"
"TIC 428657118"
"TIC 50992589"
"TIC 379117362"
"TIC 386259537"
"TIC 270609465"
"TIC 437695245"
"TIC 379929661"
"TIC 261867566"
"TIC 88704251"
"TIC 158324044"
"TIC 405719252"
"TIC 233193964"
"TIC 350810590"
"TIC 330485001"
"TIC 203289099"
"TIC 266030192"
"TIC 294319820"
"TIC 115010361"
"TIC 1333933"
"TIC 395171208"
"TIC 46382728"
"TIC 347812320"
"TIC 337607207"
"TIC 277890728"
"TIC 26583944"
"TIC 290035649"
"TIC 399821831"
"TIC 27911400"
"TIC 48503881"
"TIC 137315414"
"TIC 169177842"
"TIC 271261159"
"TIC 273690421"
"TIC 164464070"
"TIC 464300749"
"TIC 138100223"
"TIC 123451321"
"TIC 159571280"
"TIC 271348323"
"TIC 165722603"
"TIC 161062394"
"TIC 166646191"
"TIC 338105219"
"TIC 393548451"
"TIC 414965996"
"TIC 292202337"
"TIC 321285788"
"TIC 239816546"
"TIC 160004049"
"TIC 240823272"
"TIC 373765355"
"TIC 300038935"
"TIC 167730892"
"TIC 97568467"
"TIC 39414571"
"TIC 301132473"
"TIC 20375215"
"TIC 4646810"
"TIC 357501308"
"TIC 394357918"
"TIC 236743275"
"TIC 170634116"
"TIC 259168516"
"TIC 357502856"
"TIC 261257684"
"TIC 386935627"
"TIC 394177315"
"TIC 354489950"
"TIC 445903569"
"TIC 353988778"
"TIC 365733349"
"TIC 58825110"
"TIC 4672985"
"TIC 293607057"
"TIC 286916251"
"TIC 24133681"
"TIC 454227159"
"TIC 452006073"
"TIC 159781361"
"TIC 428679607"
"TIC 165464482"
"TIC 127530399"
"TIC 75377076"
"TIC 435339847"
"TIC 404421005"
"TIC 443556801"
"TIC 287145649"
"TIC 102734241"
"TIC 203377303"
"TIC 318753380"
"TIC 153078576"
"TIC 397394991"
"TIC 266980320"
"TIC 43133318"
"TIC 402026209"
"TIC 402828941"
"TIC 302773669"
"TIC 186810676"
"TIC 324609409"
"TIC 154872375"
"TIC 8400842"
"TIC 304142124"
"TIC 219698776"
"TIC 290131778"
"TIC 48031665"
"TIC 123846039"
"TIC 307221757"
"TIC 86380416"
"TIC 257241363"
"TIC 318836983"
"TIC 364395234"
"TIC 470987100"
"TIC 198360694"
"TIC 200805484"
"TIC 341405597"
"TIC 160585062"
"TIC 105999792"
"TIC 164721759"
"TIC 341630071"
"TIC 437430894"
"TIC 203228393"
"TIC 10195089"
"TIC 17554529"
"TIC 137548225"
"TIC 130162252"
"TIC 139298196"
"TIC 90090343"
"TIC 1101862696"
"TIC 243962745"
"TIC 195382102"
"TIC 413853880"
"TIC 4205424"
"TIC 46096489"
"TIC 85998162"
"TIC 268565917"
"TIC 336732616"
"TIC 270695184"
"TIC 200658785"
"TIC 161314759"
"TIC 471012766"
"TIC 388682292"
"TIC 437034879"
"TIC 26017005"
"TIC 441804565"
"TIC 293496724"
"TIC 100566492"
"TIC 454291479"
"TIC 271424795"
"TIC 275488493"
"TIC 71582156"
"TIC 154870955"
"TIC 219016883"
"TIC 18318288"
"TIC 123358827"
"TIC 175594111"
"TIC 48974071"
"TIC 423703298"
"TIC 122062591"
"TIC 48450369"
"TIC 274626553"
"TIC 164413187"
"TIC 122068161"
"TIC 270698316"
"TIC 120686458"
"TIC 367858035"
"TIC 9348006"
"TIC 39699648"
"TIC 356016119"
"TIC 335322931"
"TIC 392817207"
"TIC 137552781"
"TIC 272597196"
"TIC 270611599"
"TIC 159050852"
"TIC 275574174"
"TIC 16005254"
"TIC 441587756"
"TIC 366528389"
"TIC 26814296"
"TIC 237159318"
"TIC 6893917"
"TIC 214416505"
"TIC 158487005"
"TIC 384888319"
"TIC 7652514"
"TIC 159442087"
"TIC 141205978"
"TIC 369455629"
"TIC 398118692"
"TIC 156584871"
"TIC 244089109"
"TIC 180655149"
"TIC 49427836"
"TIC 741119"
"TIC 164556745"
"TIC 273582656"
"TIC 197249801"
"TIC 275575346"
"TIC 242961495"
"TIC 121731834"
"TIC 399860444"
"TIC 416265126"
"TIC 307624961"
"TIC 22598327"
"TIC 323319664"
"TIC 390001646"
"TIC 271662623"
"TIC 159376971"
"TIC 63005080"
"TIC 120688631"
"TIC 190998418"
"TIC 270854411"
"TIC 298163592"
"TIC 271428166"
"TIC 27914389"
"TIC 137155210"
"TIC 137687119"
"TIC 27187218"
"TIC 158553540"
"TIC 200532605"
"TIC 271958892"
"TIC 106900981"
"TIC 118798035"
"TIC 53175558"
"TIC 271347296"
"TIC 158729099"
"TIC 413753029"
"TIC 127725774"
"TIC 137555923"
"TIC 271431851"
"TIC 236445129"
"TIC 332064670"
"TIC 22221375"
"TIC 243921117"
"TIC 92352621"
"TIC 318707987"
"TIC 271168962"
"TIC 159951311"
"TIC 68577662"
